,Geography,Geographic Area Name,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 5 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!Two or more races,RACE!!Total population!!One race.1,RACE!!Total population!!One race!!White,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!Two or more races.1,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!White,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Total housing units,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
435,8600000US92241, 92241,7695,4082,3613,113,254,237,405,357,205,518,786,996,613,648,1281,973,422,55.5,1127,6724,6568,6405,3121,2676,6568,3553,3015,117.8,2676,1257,1419,88.6,7695,7275,420,7275,6372,83,6,0,0,0,0,90,0,0,25,6,58,0,1,0,0,0,0,0,724,420,0,17,70,0,7695,6774,166,61,178,21,1036,7695,3119,2814,0,10,295,4576,4218,83,0,90,0,0,185,0,185,6499,5388,2883,2505
436,8600000US92242, 92242,1300,686,614,111.7,76,61,81,28,33,91,69,173,175,166,187,93,67,56,241,1074,1059,1044,436,347,1059,515,544,94.7,347,177,170,104.1,1300,1263,37,1263,1181,6,56,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,13,37,0,15,0,0,1300,1213,6,71,13,0,35,1300,213,206,0,0,7,1087,1025,6,27,7,0,0,22,7,15,1541,1032,509,523
437,8600000US92243, 92243,50112,25072,25040,100.1,3870,4317,4481,3682,3531,6983,5946,5110,2691,2817,3537,2127,1020,32.4,14947,36555,35165,33158,8390,6684,35165,17223,17942,96,6684,2736,3948,69.3,50112,43943,6169,43943,18526,1336,514,15,0,7,0,948,214,194,307,19,154,19,41,119,14,82,16,7,22500,6169,231,153,233,0,50112,23977,1752,822,1448,726,27789,50112,42761,41158,298,9,1296,7351,4894,1128,64,864,31,16,354,0,354,15579,28478,14241,14237
438,8600000US92249, 92249,8459,4608,3851,119.7,839,814,650,390,991,1693,910,959,245,239,413,195,121,29.5,2573,6071,5886,5419,864,729,5886,3122,2764,113,729,420,309,135.9,8459,6905,1554,6905,5052,8,126,0,0,0,0,96,10,86,0,0,0,0,0,0,0,0,0,0,1623,1554,0,0,16,0,8459,6601,8,131,112,0,3161,8459,8350,8117,0,0,233,109,36,8,0,65,0,0,0,0,0,2203,4770,2569,2201
439,8600000US92250, 92250,8255,4220,4035,104.6,517,351,996,625,582,887,909,936,467,697,600,575,113,37.2,2236,6256,6019,5698,1531,1288,6019,2879,3140,91.7,1288,637,651,97.8,8255,7312,943,7312,4980,57,0,0,0,0,0,57,0,32,25,0,0,0,0,0,0,0,0,0,2218,943,19,93,0,0,8255,5842,76,226,100,0,3006,8255,6526,6299,19,0,208,1729,1543,57,0,40,0,2,87,0,87,2727,4870,2472,2398
440,8600000US92251, 92251,24321,13400,10921,122.7,2160,1587,2000,2382,1752,3840,3454,2799,998,1246,1259,606,238,30.4,7106,18195,17215,15902,2933,2103,17215,10104,7111,142.1,2103,1014,1089,93.1,24321,21645,2676,21645,15230,1110,86,0,0,9,0,685,0,0,61,164,351,87,22,18,0,0,0,18,4516,2676,125,161,0,31,24321,17721,1344,306,802,59,6848,24321,19236,17839,208,31,1158,5085,3073,1039,59,685,18,59,152,5,147,6818,15085,9154,5931
441,8600000US92252, 92252,9500,4527,4973,91,479,570,436,542,624,1487,979,1070,583,847,1085,570,228,40.4,1772,7830,7728,7333,2466,1883,7728,3774,3954,95.4,1883,928,955,97.2,9500,8708,792,8708,8492,108,6,0,0,0,0,22,0,14,8,0,0,0,0,35,35,0,0,0,45,792,13,211,0,0,9500,9103,147,242,229,85,563,9500,1711,1355,0,49,307,7789,7147,108,6,22,35,40,431,206,225,5228,7477,3653,3824
442,8600000US92253, 92253,41573,20527,21046,97.5,2029,2561,2079,2569,2167,4133,3442,5373,2905,3047,6570,3977,721,48.5,8368,34306,33205,31899,12961,11268,33205,15698,17507,89.7,11268,5273,5995,88,41573,38054,3519,38054,30459,797,99,0,0,0,0,1857,81,397,140,142,148,139,810,39,0,0,0,39,4803,3519,69,336,601,0,41573,33755,954,478,2707,129,7162,41573,15074,13416,77,387,1194,26499,22523,714,29,1802,39,120,1272,191,1081,25778,30337,14699,15638
443,8600000US92254, 92254,8336,4402,3934,111.9,406,483,606,683,783,1125,1033,1197,579,547,752,95,47,36.2,1886,6756,6450,5896,1204,894,6450,3214,3236,99.3,894,416,478,87,8336,7799,537,7799,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6025,537,76,0,0,0,8336,2311,76,17,17,64,6469,8336,8084,7846,0,0,238,252,235,0,0,0,0,0,17,0,17,3693,2748,1237,1511
444,8600000US92256, 92256,3176,1603,1573,101.9,112,187,160,110,19,451,416,448,279,334,481,138,41,50,498,2717,2678,2607,886,660,2678,1429,1249,114.4,660,306,354,86.4,3176,2955,221,2955,2611,8,21,7,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,294,221,49,12,10,11,3176,2821,68,44,31,0,433,3176,669,291,31,0,347,2507,2375,8,21,21,0,0,82,0,82,2007,2619,1429,1190
445,8600000US92257, 92257,1217,735,482,152.5,186,19,76,63,94,48,57,242,41,77,102,140,72,53.1,337,904,880,873,348,314,880,544,336,161.9,314,153,161,95,1217,1180,37,1180,825,252,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,92,37,0,35,0,0,1217,862,254,35,11,0,94,1217,348,325,2,0,21,869,571,252,0,11,0,0,35,0,35,1387,790,486,304
446,8600000US92258, 92258,517,284,233,121.9,17,35,0,0,51,53,129,68,82,17,57,8,0,43.4,52,465,465,465,65,65,465,249,216,115.3,65,38,27,140.7,517,517,0,517,415,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,517,415,57,0,0,0,45,517,331,306,0,0,25,186,129,57,0,0,0,0,0,0,0,347,433,234,199
447,8600000US92259, 92259,89,57,32,178.1,0,0,0,0,23,0,0,0,26,0,0,22,18,59.7,0,89,89,89,40,40,89,57,32,178.1,40,22,18,122.2,89,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,89,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,378,89,57,32
448,8600000US92260, 92260,34553,16822,17731,94.9,947,1523,1674,1526,2151,3705,3084,3256,2313,2658,5847,3902,1967,52.9,4984,30113,29569,27959,13212,11716,29569,14104,15465,91.2,11716,5127,6589,77.8,34553,31822,2731,31822,26936,1016,189,10,0,0,0,1599,71,259,573,229,134,251,82,70,10,60,0,0,2012,2731,40,296,394,17,34553,29367,1146,708,2091,136,3930,34553,8902,7532,74,56,1240,25651,22101,964,99,1579,70,118,720,24,696,23857,26836,12646,14190
449,8600000US92262, 92262,28463,16854,11609,145.2,1016,1202,1078,1075,1591,2720,2279,4237,2703,2660,4555,2382,965,53.3,3929,24997,24534,23577,9356,7902,24534,14572,9962,146.3,7902,4658,3244,143.6,28463,27349,1114,27349,21949,2151,139,11,0,0,0,1280,304,159,502,84,31,51,149,80,30,8,0,42,1750,1114,186,204,318,48,28463,22879,2558,488,1670,145,1945,28463,8389,6967,92,105,1225,20074,16007,1869,114,1259,59,29,737,54,683,20492,21837,13072,8765
450,8600000US92264, 92264,20881,12547,8334,150.6,412,318,456,542,629,1430,1722,3114,2148,2244,4498,2430,938,59.2,1469,19638,19412,19037,9242,7866,19412,11655,7757,150.3,7866,4498,3368,133.6,20881,19752,1129,19752,17041,394,275,98,3,6,11,1140,23,107,815,35,53,23,84,59,10,17,27,5,843,1129,63,166,130,1,20881,18134,484,478,1306,65,1587,20881,4384,3317,185,53,829,16497,14322,347,223,1127,50,45,383,35,348,17785,17583,10711,6872
451,8600000US92266, 92266,119,72,47,153.2,0,0,0,0,0,0,0,0,18,58,43,0,0,64.4,0,119,119,119,101,43,119,72,47,153.2,43,43,0,-,119,119,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,119,29,0,0,0,29,90,90,0,0,0,0,0,0,0,0,297,119,72,47
452,8600000US92267, 92267,26,26,0,-,0,0,0,0,0,0,0,26,0,0,0,0,0,-,0,26,26,26,0,0,26,26,0,-,0,0,0,-,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,26,26,0,26,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,26,0,26,113,26,26,0
453,8600000US92268, 92268,360,205,155,132.3,0,10,10,10,0,12,20,40,46,41,80,78,13,61.7,30,340,330,330,176,171,330,175,155,112.9,171,91,80,113.8,360,360,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,0,360,65,65,0,0,0,295,295,0,0,0,0,0,0,0,0,347,330,175,155
454,8600000US92270, 92270,18537,9389,9148,102.6,314,277,508,458,120,1206,1066,1824,1774,1654,4534,3458,1344,65.2,1427,17348,17110,16980,10529,9336,17110,8612,8498,101.3,9336,4530,4806,94.3,18537,18005,532,18005,15888,499,151,62,0,0,0,927,114,302,196,43,21,213,38,31,0,13,18,0,509,532,19,126,123,0,18537,16417,518,296,1050,35,769,18537,2020,1621,36,93,270,16517,14751,491,149,906,18,0,202,9,193,16034,15819,7845,7974
455,8600000US92273, 92273,1847,800,1047,76.4,211,136,96,93,259,340,186,194,48,84,168,32,0,29.5,516,1392,1331,1311,245,200,1331,551,780,70.6,200,104,96,108.3,1847,1550,297,1550,1384,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,297,0,137,0,0,1847,1681,30,137,0,0,296,1847,1655,1655,0,0,0,192,64,30,0,0,0,0,98,0,98,644,1003,372,631
456,8600000US92274, 92274,14105,7748,6357,121.9,765,737,1068,877,761,1549,2093,2092,1024,1038,1257,576,268,40.4,3039,11434,11066,10544,2712,2101,11066,6036,5030,120,2101,1102,999,110.3,14105,13741,364,13741,5623,199,43,0,0,4,0,70,1,12,3,53,0,0,1,0,0,0,0,0,7806,364,0,0,25,1,14105,5969,200,44,112,0,8144,14105,12013,11967,1,0,45,2092,1791,198,30,70,0,2,1,0,1,7278,6035,3141,2894
457,8600000US92275, 92275,2531,1129,1402,80.5,170,131,146,170,139,258,238,229,133,198,388,312,19,45.4,543,2035,1988,1905,866,719,1988,846,1142,74.1,719,257,462,55.6,2531,2292,239,2292,1388,43,30,0,0,0,0,76,0,25,0,24,0,0,27,15,0,0,0,15,740,239,34,0,53,0,2531,1627,77,30,129,15,892,2531,1391,1322,16,0,53,1140,910,43,9,76,15,0,87,0,87,1572,1758,800,958
458,8600000US92276, 92276,8158,3844,4314,89.1,341,907,364,967,336,939,775,575,476,406,1035,603,434,36.3,2207,6380,5951,5479,2306,2072,5951,2923,3028,96.5,2072,998,1074,92.9,8158,6277,1881,6277,4967,29,51,0,0,0,0,39,0,0,3,36,0,0,0,0,0,0,0,0,1191,1881,78,59,17,0,8158,6848,147,150,56,0,2878,8158,4894,4612,0,23,259,3264,3047,29,0,39,0,0,149,0,149,3860,5320,2667,2653
459,8600000US92277, 92277,24464,12196,12268,99.4,3639,2009,1319,1218,3361,5017,2287,1471,1129,972,1371,466,205,25.8,7757,17114,16707,15650,2425,2042,16707,8377,8330,100.6,2042,1067,975,109.4,24464,20300,4164,20300,15769,2368,149,49,0,0,5,831,0,264,263,18,0,35,251,594,289,109,196,0,589,4164,950,338,1067,131,24464,19410,3721,830,2249,926,1663,24464,5642,4467,477,68,630,18822,12318,2276,135,777,522,0,2794,0,2794,12028,16300,8169,8131
460,8600000US92278, 92278,5001,4180,821,509.1,252,250,222,844,2188,739,471,35,0,0,0,0,0,21.3,795,4245,4206,2708,0,0,4206,3738,468,798.7,0,0,0,-,5001,4459,542,4459,3706,329,41,0,0,8,0,322,0,12,34,27,76,38,135,0,0,0,0,0,61,542,159,13,65,0,5001,4235,488,54,400,13,353,5001,1260,820,113,23,304,3741,2871,316,33,304,0,0,217,0,217,400,4014,3702,312
461,8600000US92280, 92280,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,8600000US92281, 92281,2865,1409,1456,96.8,293,285,297,361,198,291,357,226,87,101,231,69,69,24.9,1052,1897,1813,1594,413,369,1813,889,924,96.2,369,201,168,119.6,2865,2656,209,2656,1282,69,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,1294,209,31,18,0,0,2865,1491,100,18,11,0,1454,2865,2424,2385,0,0,39,441,312,69,0,11,0,0,49,0,49,780,1274,664,610
463,8600000US92282, 92282,1440,920,520,176.9,66,98,155,65,92,92,227,292,64,97,136,55,1,40.2,353,1103,1087,1056,265,192,1087,608,479,126.9,192,111,81,137,1440,1157,283,1157,849,76,25,0,0,0,0,38,0,28,0,0,5,0,5,0,0,0,0,0,169,283,6,13,0,0,1440,1116,105,38,54,0,417,1440,735,651,0,12,72,705,556,76,0,38,0,0,35,0,35,625,965,540,425
464,8600000US92283, 92283,1730,777,953,81.5,102,148,190,161,117,166,127,138,160,104,200,81,36,34,547,1259,1183,1078,378,317,1183,535,648,82.6,317,180,137,131.4,1730,1487,243,1487,621,25,785,0,0,0,16,15,4,2,0,9,0,0,0,0,0,0,0,0,41,243,0,88,0,16,1730,833,41,976,87,0,117,1730,547,503,10,0,34,1183,365,21,714,15,0,0,68,0,68,1273,1147,528,619
465,8600000US92284, 92284,25791,12706,13085,97.1,1071,1785,1506,1850,1174,3459,2934,2997,1727,2211,2894,1327,856,42.1,5617,21043,20174,19293,6190,5077,20174,9810,10364,94.7,5077,2259,2818,80.2,25791,23448,2343,23448,19780,1114,445,108,0,8,8,707,16,10,93,49,126,17,396,166,0,16,75,75,1236,2343,234,583,345,0,25791,22025,1385,1097,1190,310,2236,25791,6937,5258,242,111,1326,18854,15902,958,288,686,150,66,804,27,777,12089,19485,9330,10155
466,8600000US92285, 92285,2440,1274,1166,109.3,47,64,86,87,64,150,266,221,295,402,456,178,124,59.4,230,2243,2210,2140,1047,758,2210,1150,1060,108.5,758,422,336,125.6,2440,2324,116,2324,2190,29,76,19,0,0,0,20,0,0,11,0,0,0,9,0,0,0,0,0,9,116,0,71,7,0,2440,2280,29,178,58,0,16,2440,314,240,11,5,58,2126,1934,29,53,20,0,0,90,0,90,2398,2121,1115,1006
467,8600000US92301, 92301,34791,18580,16211,114.6,3110,3328,3501,3300,2643,5364,4958,3490,1618,1184,1432,651,212,27.9,11727,24315,23064,20865,2964,2295,23064,12167,10897,111.7,2295,1020,1275,80,34791,29517,5274,29517,18610,6265,301,0,0,20,0,510,0,26,306,0,44,31,103,92,21,0,17,54,3739,5274,844,192,756,8,34791,23375,7412,826,1619,251,6804,34791,23274,19126,276,45,3827,11517,3685,5765,15,480,71,33,1468,117,1351,8910,19901,10440,9461
468,8600000US92304, 92304,7,7,0,-,0,0,0,0,5,2,0,0,0,0,0,0,0,-,0,7,7,7,0,0,7,7,0,-,0,0,0,-,7,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,2,0,0,0,0,5,7,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,11,7,7,0
469,8600000US92305, 92305,613,287,326,88,96,5,61,23,48,45,23,106,74,46,32,40,14,45.3,185,438,428,412,113,86,428,223,205,108.8,86,36,50,72,613,578,35,578,564,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,23,0,0,613,599,1,29,0,0,19,613,130,130,0,0,0,483,452,1,0,0,0,0,30,7,23,485,416,223,193
470,8600000US92307, 92307,38848,18526,20322,91.2,3436,2843,2071,2834,2610,4979,4854,4544,2323,2659,3643,1486,566,36.7,10255,29722,28593,27081,7234,5695,28593,13333,15260,87.4,5695,2869,2826,101.5,38848,35084,3764,35084,28114,3590,363,36,0,0,0,1071,10,334,527,23,15,110,52,16,0,0,0,16,1930,3764,1324,258,534,19,38848,31601,5185,741,1729,70,3453,38848,14772,10984,1351,23,2414,24076,18010,3306,264,635,16,70,1775,34,1741,13916,26937,12504,14433
471,8600000US92308, 92308,42375,20728,21647,95.8,3637,2906,3374,3141,2326,4947,4677,4594,2738,2521,4255,2383,876,37.1,12328,31601,30047,28839,9093,7514,30047,14349,15698,91.4,7514,3262,4252,76.7,42375,39486,2889,39486,31989,3402,205,16,0,9,0,1142,239,82,474,62,63,24,198,164,143,20,0,1,2584,2889,411,144,274,36,42375,34091,4029,897,1691,512,4132,42375,15819,13095,245,204,2275,26556,20744,3300,55,1102,164,54,1137,73,1064,14975,28177,13522,14655
472,8600000US92309, 92309,634,304,330,92.1,87,22,18,70,40,98,79,48,54,83,29,6,0,31.8,165,500,469,429,99,35,469,251,218,115.1,35,18,17,105.9,634,543,91,543,407,0,35,0,0,0,0,35,0,0,0,0,35,0,0,14,14,0,0,0,52,91,0,3,0,0,634,498,0,38,35,14,140,634,489,469,0,0,20,145,107,0,0,35,0,0,3,0,3,271,346,177,169
473,8600000US92310, 92310,9573,5771,3802,151.8,1485,1039,655,540,1971,2495,1074,212,22,0,29,51,0,22.7,3205,6394,6368,5410,80,80,6368,4263,2105,202.5,80,51,29,175.9,9573,8610,963,8610,5745,1771,41,0,0,0,0,723,158,11,327,0,133,51,43,10,0,0,0,10,320,963,311,59,145,0,9573,6641,2355,323,1007,10,495,9573,1949,1358,362,0,229,7624,4611,1555,24,707,10,32,685,0,685,3039,6118,4169,1949
474,8600000US92311, 92311,32619,15600,17019,91.7,2860,2857,2712,2460,2123,4471,3727,3201,1938,2044,2801,1109,316,32.1,9971,23776,22648,21160,5264,4226,22648,9892,12756,77.5,4226,1998,2228,89.7,32619,28756,3863,28756,19343,4342,655,23,0,208,0,720,56,48,424,28,120,26,18,543,12,105,333,93,3153,3863,1385,657,445,249,32619,22705,6170,1673,1259,747,4042,32619,14346,11904,548,119,1775,18273,10056,4183,374,659,518,108,2375,92,2283,12865,21087,9263,11824
475,8600000US92313, 92313,12559,5964,6595,90.4,833,773,601,942,535,2184,1676,1651,698,848,1284,358,176,36.8,2669,10296,9890,9355,2392,1818,9890,4582,5308,86.3,1818,732,1086,67.4,12559,11456,1103,11456,7583,520,20,0,0,0,0,671,13,154,178,38,21,0,267,187,12,8,167,0,2475,1103,30,7,153,7,12559,8558,606,48,906,240,3344,12559,6207,5570,68,0,569,6352,4737,520,0,664,187,0,244,59,185,4749,9372,4315,5057
476,8600000US92314, 92314,10684,5374,5310,101.2,686,603,667,815,596,1035,1135,1116,902,995,1168,712,254,42.9,2449,8486,8235,7746,2730,2134,8235,4084,4151,98.4,2134,1032,1102,93.6,10684,10137,547,10137,9778,65,110,0,0,31,0,65,0,0,30,26,0,0,9,0,0,0,0,0,119,547,38,153,135,0,10684,10325,103,263,209,42,298,10684,2574,2172,37,76,289,8110,7530,63,71,65,0,6,375,9,366,9795,7990,3954,4036
477,8600000US92315, 92315,5307,2745,2562,107.1,281,405,370,286,163,698,756,580,347,444,602,240,135,40.6,1246,4168,4061,3936,1187,977,4061,2105,1956,107.6,977,468,509,91.9,5307,4953,354,4953,4635,30,79,20,0,0,0,91,0,70,0,21,0,0,0,11,0,0,0,11,107,354,0,21,11,4,5307,4985,34,104,102,11,425,5307,1666,1515,12,11,128,3641,3426,19,79,91,11,0,15,0,15,10315,3766,1952,1814
478,8600000US92316, 92316,29176,14982,14194,105.6,1565,1492,2170,2780,2442,4160,4796,3426,1264,1605,1826,1098,552,34.9,6901,23456,22275,20631,4424,3476,22275,11115,11160,99.6,3476,1528,1948,78.4,29176,25569,3607,25569,14672,902,207,0,17,0,0,414,0,142,72,51,25,10,114,2,2,0,0,0,9372,3607,69,22,68,20,29176,18179,1102,452,526,46,12682,29176,23608,22055,317,0,1236,5568,4031,896,24,405,2,0,210,25,185,8545,18595,9445,9150
479,8600000US92320, 92320,9022,4576,4446,102.9,473,534,500,574,408,1066,966,1049,546,597,1248,816,245,44.9,1889,7438,7133,6831,2574,2309,7133,3495,3638,96.1,2309,994,1315,75.6,9022,8037,985,8037,6447,48,132,34,12,7,0,599,15,109,262,99,81,0,33,0,0,0,0,0,811,985,57,234,285,12,9022,7420,171,432,938,0,1208,9022,2824,2564,34,110,116,6198,5324,39,90,424,0,0,321,3,318,3575,6969,3458,3511
480,8600000US92321, 92321,907,429,478,89.7,25,7,73,58,48,86,122,239,45,87,104,0,13,47,135,772,772,712,172,117,772,410,362,113.3,117,43,74,58.1,907,907,0,907,735,7,22,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,907,735,7,22,39,0,104,907,299,280,0,0,19,608,527,7,0,39,0,35,0,0,0,1360,699,399,300
481,8600000US92322, 92322,558,262,296,88.5,35,34,32,0,0,0,58,95,14,72,153,65,0,60.3,101,457,457,457,247,218,457,195,262,74.4,218,61,157,38.9,558,495,63,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,558,558,0,0,0,0,63,558,0,0,0,0,0,558,495,0,0,0,0,0,63,63,0,806,457,195,262
482,8600000US92324, 92324,59628,29139,30489,95.6,4426,4119,4491,4524,4330,10913,7399,7002,3605,2547,3897,1590,785,31.8,15983,45661,43645,41221,7515,6272,43645,21430,22215,96.5,6272,2729,3543,77,59628,54989,4639,54989,30163,4243,715,0,10,19,0,2509,152,266,1132,29,120,130,680,28,0,7,21,0,17331,4639,455,231,432,32,59628,34394,4975,1187,3123,169,20681,59628,42950,38506,641,226,3577,16678,9168,4108,191,2419,21,214,557,10,547,20004,37090,18508,18582
483,8600000US92325, 92325,8647,4318,4329,99.7,476,437,662,372,505,1424,729,1133,788,818,992,288,23,42.1,1783,6968,6864,6573,1815,1303,6864,3197,3667,87.2,1303,506,797,63.5,8647,8238,409,8238,7555,293,106,0,0,0,0,36,0,0,0,0,14,0,22,0,0,0,0,0,248,409,143,29,65,0,8647,7943,436,156,101,29,391,8647,1721,1538,18,0,165,6926,6231,271,106,36,0,16,266,0,266,6328,6657,3096,3561
484,8600000US92327, 92327,835,467,368,126.9,106,47,0,11,27,165,72,80,28,28,271,0,0,40.3,153,682,682,671,271,271,682,404,278,145.3,271,181,90,201.1,835,820,15,820,625,159,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,835,640,159,51,0,0,0,835,127,76,0,0,51,708,549,159,0,0,0,0,0,0,0,395,682,404,278
