serviceAreas,Unnamed: 0_x,zip,city,county,lat,long,Unnamed: 0_y,Geography,Geographic Area Name,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 5 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!Two or more races,RACE!!Total population!!One race.1,RACE!!Total population!!One race!!White,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!Two or more races.1,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!White,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Total housing units,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
Sacramento,266,95610,Citrus Heights,Sacramento,38.6946,-121.2692,1456,8600000US95610,95610,46924,22851,24073,94.9,2730,2513,2967,2614,3101,8312,5767,5561,3037,2863,4738,1757,964,36.4,9746,38182,37178,35648,9096,7459,37178,17993,19185,93.8,7459,2990,4469,66.9,46924,43077,3847,43077,36981,1649,363,39,0,0,0,1884,211,277,698,160,226,242,70,28,10,0,0,18,2172,3847,1085,545,574,46,46924,40503,3125,1107,2731,214,3343,46924,9730,7263,219,39,2209,37194,31271,1632,221,1831,20,103,2116,152,1964,18385,34203,16610,17593
Sacramento,289,95822,Sacramento,Sacramento,38.5091,-121.4935,1564,8600000US95822,95822,45123,22251,22872,97.3,2867,2916,2825,2423,2670,6499,5919,5870,2415,3079,3898,2254,1488,38.9,10265,35904,34858,33562,9251,7640,34858,17000,17858,95.2,7640,3193,4447,71.8,45123,40375,4748,40375,17926,7108,284,17,7,0,0,8149,133,2521,1257,782,174,471,2811,580,121,19,0,440,6328,4748,636,236,830,57,45123,21213,8896,964,9794,1093,8546,45123,14789,13224,273,9,1283,30334,11918,6938,124,8060,558,194,2542,272,2270,17044,30941,14907,16034
Sacramento,321,95831,Sacramento,Sacramento,38.4962,-121.5297,1573,8600000US95831,95831,43141,20639,22502,91.7,2981,2151,2118,2025,1835,7037,4491,4980,2833,3183,5470,2549,1488,42.7,8815,35292,34326,33760,11286,9507,34326,15997,18329,87.3,9507,4354,5153,84.5,43141,38995,4146,38995,17697,6303,158,19,0,0,0,11672,268,5974,892,2738,178,195,1427,173,41,10,98,24,2992,4146,1001,231,1014,189,43141,21239,7944,705,13638,674,4023,43141,8980,7409,292,207,1072,34161,14262,5510,33,11368,173,360,2455,12,2443,19511,32837,15407,17430
Sacramento,342,95621,Citrus Heights,Sacramento,38.6952,-121.3075,1464,8600000US95621,95621,41755,20323,21432,94.8,1945,2148,2474,2580,2759,6585,5288,5423,2456,2760,4025,2094,1218,39.1,8301,34530,33454,32131,9158,7337,33454,15958,17496,91.2,7337,2753,4584,60.1,41755,38421,3334,38421,33157,1484,220,0,13,0,2,1269,205,137,450,103,22,194,158,46,8,0,21,17,2245,3334,678,616,715,43,41755,36082,2417,991,2498,323,3060,41755,7619,6268,343,78,930,34136,29012,1305,128,1239,28,88,2336,206,2130,17085,31989,15194,16795
Sacramento,359,95628,Fair Oaks,Sacramento,38.6554,-121.2611,1470,8600000US95628,95628,40922,19949,20973,95.1,1953,2131,2432,2303,2071,4967,4513,5672,2866,3084,5471,2341,1118,45.2,7924,34044,32998,31705,10766,8930,32998,15960,17038,93.7,8930,3927,5003,78.5,40922,37389,3533,37389,33276,777,70,10,0,0,8,2265,301,432,370,266,278,42,576,34,0,0,26,8,967,3533,289,799,1071,58,40922,36606,1303,1116,3585,193,1931,40922,5687,4086,261,54,1286,35235,29777,751,56,2231,8,19,2393,0,2393,16850,31845,15346,16499
Sacramento,367,95833,Sacramento,Sacramento,38.6157,-121.5053,1575,8600000US95833,95833,40380,19902,20478,97.2,3174,2761,2362,2539,2824,7947,6287,4570,2263,1852,2851,691,259,32.5,9811,31566,30569,29171,4935,3801,30569,14987,15582,96.2,3801,1745,2056,84.9,40380,36070,4310,36070,18015,5319,490,17,0,0,0,4503,1505,619,860,185,186,134,1014,661,57,41,226,337,7082,4310,882,497,696,72,40380,21379,6981,1405,6128,1003,8437,40380,15862,13542,242,193,1885,24518,11431,5011,224,4326,661,481,2384,117,2267,15814,26923,12987,13936
Sacramento,372,95838,Sacramento,Sacramento,38.6406,-121.444,1579,8600000US95838,95838,40068,20065,20003,100.3,2443,3623,3595,2765,3104,6514,5156,4795,2160,1862,2603,1062,386,32.1,11384,29858,28684,27067,5039,4051,28684,14293,14391,99.3,4051,1695,2356,71.9,40068,36225,3843,36225,15372,6025,356,0,0,0,0,7048,1107,137,637,19,9,85,5054,1330,22,0,449,859,6094,3843,803,401,589,167,40068,17875,7754,1232,8144,1806,7347,40068,14439,12530,186,118,1605,25629,8885,5916,97,7019,1330,49,2333,450,1883,11874,24317,12020,12297
Sacramento,385,95835,Sacramento,Sacramento,38.6626,-121.4834,1577,8600000US95835,95835,39444,19560,19884,98.4,2213,2501,3272,2488,1242,5383,6967,6131,1940,1885,3285,1623,514,39.1,9672,31047,29772,28778,6451,5422,29772,14373,15399,93.3,5422,2496,2926,85.3,39444,35862,3582,35862,15655,5631,299,63,0,0,0,12351,3750,2378,2813,401,238,587,2184,328,14,77,0,237,1598,3582,831,220,961,12,39444,18349,7192,653,14128,555,2546,39444,5496,4642,37,108,709,33948,12890,5610,201,12265,320,189,2473,219,2254,14330,27387,13170,14217
Sacramento,390,95826,Sacramento,Sacramento,38.5539,-121.3693,1568,8600000US95826,95826,39210,18990,20220,93.9,2274,2405,2047,1849,4486,7479,4322,5056,1685,1584,3401,1544,1078,33.7,7739,32125,31471,29849,7040,6023,31471,15141,16330,92.7,6023,2799,3224,86.8,39210,34713,4497,34713,22355,4212,247,13,13,0,0,4511,572,471,968,605,269,603,1023,190,0,0,100,90,3198,4497,1620,458,529,101,39210,26451,6478,1071,5588,693,4172,39210,9043,7339,260,57,1387,30167,18156,4079,99,4470,177,81,3105,126,2979,16484,29600,14190,15410
Sacramento,428,95825,Sacramento,Sacramento,38.5892,-121.4057,1567,8600000US95825,95825,37268,17938,19330,92.8,3016,2397,1656,1978,3918,7371,4746,3422,1565,1826,3218,1349,806,32.1,8167,29889,29101,27493,6554,5373,29101,13292,15809,84.1,5373,2125,3248,65.4,37268,34273,2995,34273,17746,5014,112,0,0,0,0,4630,557,267,719,94,102,282,2609,289,0,0,4,285,6482,2995,596,290,775,6,37268,20290,6048,661,5794,528,7382,37268,10257,8503,349,42,1363,27011,14906,4927,85,4561,285,142,2105,189,1916,16577,24418,10795,13623
Sacramento,436,95660,North Highlands,Sacramento,38.6707,-121.3781,1495,8600000US95660,95660,36820,18373,18447,99.6,3026,2709,3187,2452,2968,5613,4490,3647,1986,2406,2475,1411,450,32.1,10091,27608,26729,25069,5714,4336,26729,12871,13858,92.9,4336,2025,2311,87.6,36820,32756,4064,32756,24246,4204,49,0,0,0,9,2658,21,47,434,84,44,81,1947,108,21,57,0,30,1491,4064,753,643,183,173,36820,27836,5313,912,3144,390,3491,36820,11518,8948,273,17,2280,25302,16686,3909,21,2649,108,27,1902,16,1886,11469,22121,10370,11751
Sacramento,443,95821,Sacramento,Sacramento,38.6239,-121.3837,1563,8600000US95821,95821,36434,16809,19625,85.7,2647,2304,2432,1607,1789,5857,4275,4166,2648,2609,3512,1339,1249,38.1,8395,28691,28039,27040,7597,6100,28039,12640,15399,82.1,6100,2325,3775,61.6,36434,33564,2870,33564,21286,2669,223,45,20,0,0,5190,221,377,1197,149,51,24,3171,141,0,0,0,141,4055,2870,606,277,1042,11,36434,24028,3560,753,6340,236,4687,36434,6758,5449,153,71,1085,29676,19507,2617,179,5113,141,15,2104,0,2104,16267,23457,10302,13155
Sacramento,475,95820,Sacramento,Sacramento,38.5347,-121.4451,1562,8600000US95820,95820,35145,16612,18533,89.6,2048,1801,2221,2577,1705,6366,5753,4136,1935,2032,2459,1243,869,36.6,7684,28561,27461,26244,5731,4571,27461,12990,14471,89.8,4571,1947,2624,74.2,35145,31221,3924,31221,18366,3650,280,0,0,0,0,3679,28,590,243,66,64,214,2474,242,8,4,0,230,5004,3924,556,315,583,153,35145,21680,4930,1031,4497,424,6966,35145,14266,12422,386,18,1440,20879,11411,3585,37,3622,234,77,1913,300,1613,13881,24297,11286,13011
Sacramento,523,95842,Sacramento,Sacramento,38.6865,-121.3494,1581,8600000US95842,95842,33287,16283,17004,95.8,2588,2784,2319,1898,2266,5909,4096,3624,2444,1714,2050,1228,367,33.2,8987,25210,24300,23260,4571,3645,24300,11589,12711,91.2,3645,1645,2000,82.3,33287,29758,3529,29758,19901,4832,206,39,0,0,0,2769,46,52,1020,100,40,442,1069,72,1,0,0,71,1978,3529,906,234,980,262,33287,22843,6289,869,4010,272,2763,33287,7541,5680,359,21,1481,25746,16019,4586,106,2666,72,8,2289,23,2266,11897,20998,10084,10914
Sacramento,546,95662,Orangevale,Sacramento,38.6845,-121.2256,1497,8600000US95662,95662,32363,16063,16300,98.5,1963,1835,1787,1880,1809,4281,4239,4088,2557,1770,3904,1600,650,40.9,6720,26392,25643,24427,7213,6154,25643,12621,13022,96.9,6154,2724,3430,79.4,32363,28852,3511,28852,26489,547,158,69,0,0,3,793,109,123,205,105,133,63,55,76,61,4,0,11,789,3511,502,1020,850,9,32363,29772,1287,1291,1850,230,1683,32363,4463,3307,256,7,893,27900,24159,514,148,788,72,22,2197,129,2068,13012,24604,12168,12436
Sacramento,554,95632,Galt,Sacramento,38.2691,-121.3,1474,8600000US95632,95632,32039,16014,16025,99.9,2076,2077,2392,1861,1937,4158,4212,4288,2617,2111,2357,1468,485,37.9,7639,25222,24400,23288,5358,4310,24400,12064,12336,97.8,4310,1872,2438,76.8,32039,29209,2830,29209,23520,372,200,2,0,0,0,1293,343,85,250,91,100,184,240,67,0,57,0,10,3757,2830,458,564,274,125,32039,26046,1278,1171,1927,291,4703,32039,13997,12653,247,48,1049,18042,15030,278,53,1273,67,56,1285,25,1260,10874,21696,10854,10842
Sacramento,573,95834,Sacramento,Sacramento,38.6383,-121.5072,1576,8600000US95834,95834,31077,14964,16113,92.9,2598,2649,2407,1399,1420,7025,4369,3304,1358,1713,1774,653,408,32.8,8351,23182,22726,21807,3733,2835,22726,10917,11809,92.4,2835,1528,1307,116.9,31077,29166,1911,29166,11205,5636,133,0,0,0,0,8762,4160,1180,1758,83,103,188,1290,160,0,0,160,0,3270,1911,525,107,194,92,31077,12822,6584,652,9178,394,3743,31077,8286,6952,628,30,676,22791,7309,5318,72,8647,160,35,1250,112,1138,11095,18854,9036,9818
Sacramento,594,95824,Sacramento,Sacramento,38.5178,-121.4419,1566,8600000US95824,95824,30213,15064,15149,99.4,2358,2828,2211,2047,2415,4423,4180,3445,1472,1733,1834,736,531,31.9,8689,22310,21524,20155,3934,3101,21524,10620,10904,97.4,3101,1487,1614,92.1,30213,27373,2840,27373,8188,1859,176,0,0,21,0,9168,232,2786,420,100,61,1288,4281,579,124,0,90,365,7403,2840,280,348,336,0,30213,10623,2187,827,9820,841,8993,30213,12740,11835,341,15,549,17473,4085,1859,38,9122,579,757,1033,140,893,9503,16702,8126,8576
Sacramento,622,95829,Sacramento,Sacramento,38.4689,-121.344,1571,8600000US95829,95829,29014,14026,14988,93.6,2091,2079,2189,2312,1873,3690,4362,4003,1790,1512,1906,825,382,35.5,7878,22134,21136,19859,4084,3113,21136,10357,10779,96.1,3113,1415,1698,83.3,29014,26225,2789,26225,11121,2130,102,9,0,0,0,11150,2154,1567,1725,117,92,3241,2254,367,25,36,2,304,1355,2789,453,257,778,24,29014,13533,2907,585,12388,710,2061,29014,5229,4759,154,27,289,23785,8679,2097,70,10893,367,24,1655,81,1574,8750,19301,9363,9938
Sacramento,695,95815,Sacramento,Sacramento,38.6093,-121.4443,1557,8600000US95815,95815,25966,13529,12437,108.8,1840,2107,2214,1539,1847,4517,3586,3021,1529,1561,1284,810,111,32.4,7185,19399,18781,18020,2995,2205,18781,9716,9065,107.2,2205,986,1219,80.9,25966,23521,2445,23521,10908,2924,416,0,0,0,0,2070,274,185,225,57,25,33,1271,82,34,0,0,48,7121,2445,435,144,232,17,25966,13018,3717,706,2838,102,8479,25966,12068,10814,105,42,1107,13898,7850,2879,166,1988,71,78,866,0,866,10290,15359,7888,7471
Sacramento,712,95864,Sacramento,Sacramento,38.5878,-121.3769,1583,8600000US95864,95864,25001,11933,13068,91.3,1091,1711,1589,1648,1108,2338,2925,3489,2141,1510,3065,1526,860,45.3,5501,20271,19500,18864,6366,5451,19500,9271,10229,90.6,5451,2447,3004,81.5,25001,23219,1782,23219,18806,753,44,0,0,0,0,2252,431,408,283,141,107,137,745,70,57,0,0,13,1294,1782,252,299,535,120,25001,20371,1173,590,2862,123,1784,25001,3372,2784,81,32,475,21629,17505,685,35,2224,70,21,1089,64,1025,10235,18267,8792,9475
Sacramento,776,95818,Sacramento,Sacramento,38.5568,-121.4929,1560,8600000US95818,95818,21437,10346,11091,93.3,1544,1090,1200,663,986,3868,3180,2623,1367,1593,1999,877,447,38,4291,17423,17146,16702,4210,3323,17146,7988,9158,87.2,3323,1469,1854,79.2,21437,19131,2306,19131,13793,1377,127,14,6,0,0,2434,127,968,155,290,53,286,555,680,0,33,0,647,720,2306,322,154,522,0,21437,15952,2146,467,3370,753,1601,21437,4170,2755,269,52,1094,17267,11942,1189,14,2167,680,46,1229,45,1184,10610,16180,7540,8640
Sacramento,778,95827,Sacramento,Sacramento,38.5662,-121.3286,1569,8600000US95827,95827,21325,10537,10788,97.7,1338,1128,1617,1432,1696,3580,2701,2515,1393,1357,1281,881,406,34.6,5115,16970,16210,15617,3513,2568,16210,8048,8162,98.6,2568,1018,1550,65.7,21325,19606,1719,19606,12071,3465,135,19,0,0,0,1981,58,365,564,121,304,276,293,196,70,11,0,115,1758,1719,540,97,367,1,21325,13636,4345,481,2528,278,2088,21325,4628,3764,97,32,735,16697,9810,3388,45,1956,196,0,1302,68,1234,7691,14618,7219,7399
Sacramento,798,95819,Sacramento,Sacramento,38.5683,-121.4366,1561,8600000US95819,95819,20379,9681,10698,90.5,1161,931,875,2466,1435,2796,2859,2407,1172,1131,2232,497,417,37,3798,17129,16581,14422,3827,3146,16581,7713,8868,87,3146,1327,1819,73,20379,18385,1994,18385,15785,479,44,0,0,0,0,1248,50,400,192,168,48,113,277,29,16,13,0,0,800,1994,539,107,710,0,20379,17490,1201,277,2243,157,1227,20379,3688,2621,61,9,997,16691,13696,471,23,1175,16,38,1272,4,1268,8464,16298,7596,8702
Sacramento,805,95841,Sacramento,Sacramento,38.6627,-121.3406,1580,8600000US95841,95841,20063,9005,11058,81.4,1617,1152,951,816,1637,3793,2694,2216,1383,992,1803,640,369,35.3,4237,16176,15826,15230,3352,2812,15826,7004,8822,79.4,2812,952,1860,51.2,20063,18130,1933,18130,13716,1539,268,0,0,0,0,1646,35,103,385,53,130,534,406,25,25,0,0,0,936,1933,420,164,137,32,20063,15562,2509,916,1983,49,1589,20063,4265,3626,259,62,318,15798,11444,1488,195,1614,25,0,1032,56,976,8609,13985,6115,7870
Sacramento,858,95816,Sacramento,Sacramento,38.5728,-121.4675,1558,8600000US95816,95816,16913,8144,8769,92.9,588,228,266,310,1187,6234,2228,1534,835,926,1619,591,367,34.3,1263,15781,15650,15489,3063,2577,15650,7633,8017,95.2,2577,1173,1404,83.5,16913,15642,1271,15642,13097,541,58,0,0,13,0,970,167,300,263,44,76,46,74,179,0,21,0,158,797,1271,169,246,283,0,16913,14296,805,324,1335,273,1276,16913,2787,1991,107,50,639,14126,11776,532,35,900,158,16,709,114,595,10402,15156,7390,7766
Sacramento,866,95673,Rio Linda,Sacramento,38.6895,-121.4479,1507,8600000US95673,95673,16337,7971,8366,95.3,1146,1113,1182,867,1182,2109,1936,1956,1259,1396,1381,461,349,37.6,3950,12706,12387,11815,3015,2191,12387,6224,6163,101,2191,946,1245,76,16337,15269,1068,15269,12716,236,125,4,0,0,0,1283,29,63,345,24,107,112,603,9,0,9,0,0,900,1068,194,35,304,2,16337,13777,471,204,1633,116,1321,16337,3272,2855,92,157,168,13065,10905,236,25,1228,9,62,600,13,587,5206,11554,5745,5809
Sacramento,913,95817,Sacramento,Sacramento,38.5498,-121.4583,1559,8600000US95817,95817,13966,6488,7478,86.8,541,580,451,723,1201,3715,1960,1229,841,1036,892,577,220,34.4,1881,12260,12085,11475,2043,1689,12085,5483,6602,83.1,1689,576,1113,51.8,13966,12365,1601,12365,7565,1695,345,0,0,8,10,1436,31,343,358,51,22,160,471,21,0,21,0,0,1303,1601,476,65,433,38,13966,9088,2384,577,1995,246,1538,13966,3151,2756,79,19,297,10815,6269,1639,170,1436,21,176,1104,15,1089,6706,11195,5021,6174
Sacramento,935,95832,Sacramento,Sacramento,38.4695,-121.4883,1574,8600000US95832,95832,12695,6582,6113,107.7,888,1037,979,884,796,2313,1793,1152,744,480,1160,457,12,33.2,3461,9605,9234,8723,2035,1629,9234,4682,4552,102.9,1629,810,819,98.9,12695,11359,1336,11359,1961,3121,70,16,0,0,0,4631,84,780,362,26,0,215,3164,362,0,0,34,328,1214,1336,606,25,143,83,12695,2953,4079,297,4890,541,1494,12695,2854,2087,267,0,500,9841,1260,2609,48,4631,346,69,878,100,778,3331,8339,4096,4243
Sacramento,938,95742,Rancho Cordova,Sacramento,38.5981,-121.2153,1547,8600000US95742,95742,12643,6475,6168,105,1169,1114,1079,468,555,1714,2322,1681,730,715,796,235,65,35.7,3744,9084,8899,8729,1416,1096,8899,4278,4621,92.6,1096,547,549,99.6,12643,11521,1122,11521,6987,1195,35,0,0,3,0,3109,772,461,996,0,239,497,144,14,0,14,0,0,181,1122,282,10,409,0,12643,8055,1578,79,3629,89,451,12643,1427,951,145,56,275,11216,6280,1195,32,3105,14,45,545,31,514,3727,8461,4096,4365
Sacramento,942,95814,Sacramento,Sacramento,38.5804,-121.4922,1556,8600000US95814,95814,12551,7162,5389,132.9,170,277,115,125,1013,4557,1543,1350,770,695,1102,510,324,35.1,613,11981,11938,11814,2205,1936,11938,6841,5097,134.2,1936,906,1030,88,12551,11810,741,11810,7800,1858,171,44,0,0,0,1004,163,433,67,26,51,103,161,34,0,2,19,13,943,741,262,145,81,47,12551,8362,2269,423,1194,63,1040,12551,2788,2093,170,11,514,9763,6195,1808,93,985,26,43,613,47,566,7753,11447,6605,4842
Sacramento,1065,95693,Wilton,Sacramento,38.3983,-121.2303,1526,8600000US95693,95693,6404,3263,3141,103.9,264,329,400,186,249,712,567,875,577,599,1143,350,153,51.9,1138,5279,5266,5158,1841,1646,5266,2557,2709,94.4,1646,806,840,96,6404,6106,298,6106,5164,155,91,0,0,0,0,475,0,176,71,0,0,26,202,0,0,0,0,0,221,298,0,41,5,0,6404,5462,155,132,480,0,473,6404,1515,1080,56,0,379,4889,4196,99,91,428,0,0,75,34,41,2476,5088,2468,2620
Sacramento,1074,95683,Sloughhouse,Sacramento,38.5143,-121.0964,1516,8600000US95683,95683,6084,2752,3332,82.6,261,122,487,395,243,261,676,829,432,682,1061,431,204,52.4,1221,5014,4863,4748,2025,1696,4863,2221,2642,84.1,1696,796,900,88.4,6084,5697,387,5697,4984,247,106,29,0,0,0,208,0,46,33,60,6,0,63,0,0,0,0,0,152,387,13,34,70,0,6084,5351,280,140,309,0,422,6084,976,823,15,0,138,5108,4467,247,29,208,0,40,117,0,117,2556,4646,2187,2459
Sacramento,1081,95626,Elverta,Sacramento,38.7233,-121.4497,1468,8600000US95626,95626,5879,3112,2767,112.5,340,297,472,280,430,739,620,748,542,421,619,277,94,40.3,1297,4721,4582,4325,1155,990,4582,2388,2194,108.8,990,471,519,90.8,5879,5684,195,5684,4890,157,119,21,0,23,0,285,5,18,20,10,0,0,232,91,0,0,0,91,142,195,11,30,13,0,5879,5068,183,164,315,91,268,5879,1086,767,241,0,78,4793,4065,125,115,282,91,35,80,11,69,1933,4410,2312,2098
Sacramento,1129,95655,Mather,Sacramento,38.5579,-121.291,1492,8600000US95655,95655,4334,2089,2245,93.1,297,453,305,223,307,666,653,663,174,221,234,125,13,34.1,1243,3234,3091,3034,508,372,3091,1517,1574,96.4,372,150,222,67.6,4334,3823,511,3823,2590,328,13,0,0,0,0,644,171,44,124,11,13,0,281,10,10,0,0,0,238,511,16,98,62,0,4334,2997,385,124,794,223,352,4334,505,324,56,0,125,3829,2446,311,0,644,0,45,383,0,383,1455,3000,1465,1535
Sacramento,1245,95638,Herald,Sacramento,38.3119,-121.1729,1480,8600000US95638,95638,2142,1045,1097,95.3,19,67,144,121,114,137,252,235,199,230,306,136,182,53.8,333,1846,1809,1753,735,624,1809,874,935,93.5,624,252,372,67.7,2142,2029,113,2029,1635,96,28,0,0,0,0,97,38,30,19,0,4,0,6,23,0,0,0,23,150,113,0,14,19,0,2142,1743,109,50,129,28,217,2142,386,288,0,0,98,1756,1471,96,28,97,23,0,41,0,41,869,1712,849,863
Sacramento,1250,95690,Walnut Grove,Sacramento,38.2396,-121.5443,1523,8600000US95690,95690,2060,1081,979,110.4,117,181,160,163,29,385,219,190,59,171,318,68,0,34.8,535,1569,1525,1439,540,386,1525,787,738,106.6,386,275,111,247.7,2060,2046,14,2046,1563,41,0,0,0,0,0,104,0,58,32,14,0,0,0,0,0,0,0,0,338,14,0,14,0,0,2060,1577,41,14,104,0,338,2060,730,730,0,0,0,1330,1062,41,0,104,0,109,14,0,14,956,1363,664,699
Sacramento,1312,95641,Isleton,Sacramento,38.157,-121.6066,1483,8600000US95641,95641,1459,749,710,105.5,16,27,67,86,68,168,98,263,95,110,267,102,92,53.5,162,1314,1297,1263,516,461,1297,666,631,105.5,461,236,225,104.9,1459,1381,78,1381,1253,8,12,6,0,0,0,51,2,0,28,12,0,0,9,0,0,0,0,0,57,78,6,13,37,0,1459,1331,14,25,88,0,79,1459,261,246,0,0,15,1198,1097,8,6,49,0,0,38,0,38,1034,1224,627,597
Sacramento,1403,95615,Courtland,Sacramento,38.3137,-121.563,1459,8600000US95615,95615,877,464,413,112.3,75,77,11,44,0,119,135,184,10,44,121,25,32,40.8,207,682,670,670,204,178,670,317,353,89.8,178,135,43,314,877,608,269,608,559,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,41,269,24,40,24,0,877,816,24,40,44,0,222,877,297,257,0,0,40,580,524,0,0,8,0,0,48,0,48,336,644,301,343
Sacramento,1448,95830,Sacramento,Sacramento,38.4896,-121.2772,1572,8600000US95830,95830,670,327,343,95.3,0,0,45,25,51,21,13,211,77,20,89,53,65,54.4,57,618,613,600,221,207,613,286,327,87.5,207,111,96,115.6,670,662,8,662,553,0,16,0,0,0,0,74,13,47,1,0,1,0,12,0,0,0,0,0,19,8,0,2,0,0,670,561,0,18,74,0,25,670,127,127,0,0,0,543,451,0,16,74,0,0,2,0,2,225,609,282,327
Sacramento,1454,95652,Mcclellan,Sacramento,38.6621,-121.3955,1490,8600000US95652,95652,635,312,323,96.6,21,36,89,84,27,59,103,82,40,0,53,31,10,35.1,176,489,459,405,94,94,459,222,237,93.7,94,23,71,32.4,635,558,77,558,430,37,0,0,0,0,0,91,0,60,31,0,0,0,0,0,0,0,0,0,0,77,32,0,0,0,635,474,78,0,124,0,36,635,164,57,106,0,1,471,302,37,0,91,0,0,41,0,41,190,400,180,220
